No.,Time,Source,Destination,Protocol,Length,Info
3092,30.740509,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2096262 Win=4162 Len=0
3093,30.740703,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2096262 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3094,30.740703,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2097702 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3095,30.740739,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2099142 Win=4162 Len=0
3096,30.740899,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=2099142 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]"
3097,30.741071,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=2103462 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3098,30.741099,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=1953 Ack=2100582 Win=4162 Len=0 SLE=2103462 SRE=2104902
3099,30.74115,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=2106342 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3100,30.741176,10.200.52.16,18.64.141.129,TCP,74,[TCP Dup ACK 3098#1] 62984  >  443 [ACK] Seq=1953 Ack=2100582 Win=4162 Len=0 SLE=2106342 SRE=2107782 SLE=2103462 SRE=2104902
3101,30.741269,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=2100582 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3102,30.741301,10.200.52.16,18.64.141.129,TCP,74,62984  >  443 [ACK] Seq=1953 Ack=2102022 Win=4162 Len=0 SLE=2106342 SRE=2107782 SLE=2103462 SRE=2104902
3103,30.741426,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=2102022 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3104,30.74146,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=1953 Ack=2104902 Win=4162 Len=0 SLE=2106342 SRE=2107782
3105,30.741898,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=2104902 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3106,30.741898,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=2107782 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]"
3107,30.74196,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2107782 Win=4162 Len=0
3108,30.741989,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2109222 Win=4162 Len=0
3109,30.74217,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2109222 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3110,30.74217,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2110662 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3111,30.742231,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2112102 Win=4162 Len=0
3112,30.742338,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2112102 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3113,30.742445,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=2114982 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3114,30.742487,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=1953 Ack=2113542 Win=4162 Len=0 SLE=2114982 SRE=2116422
3115,30.742565,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=2113542 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3116,30.742605,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2116422 Win=4162 Len=0
3117,30.742703,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=2116422 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]"
3118,30.742745,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2117862 Win=4162 Len=0
3119,30.742818,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2117862 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3120,30.742892,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2119302 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3121,30.742913,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2120742 Win=4162 Len=0
3122,30.743082,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2120742 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3123,30.743172,18.64.141.129,10.200.52.16,TCP,1494,"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=2125062 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]"
3124,30.743208,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=1953 Ack=2122182 Win=4162 Len=0 SLE=2125062 SRE=2126502
3125,30.743279,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=2122182 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3126,30.743312,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=1953 Ack=2123622 Win=4162 Len=0 SLE=2125062 SRE=2126502
3127,30.74338,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=2123622 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3128,30.743412,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2126502 Win=4162 Len=0
3129,30.743586,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2126502 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3130,30.743636,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2127942 Win=4162 Len=0
3131,30.743803,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2127942 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3132,30.743803,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2129382 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3133,30.743844,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2130822 Win=4162 Len=0
3134,30.744014,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2130822 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3135,30.74409,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2132262 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3136,30.744113,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2133702 Win=4162 Len=0
3137,30.744212,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=2133702 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]"
3138,30.744621,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=2138022 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3139,30.744621,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=2135142 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3140,30.74469,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=1953 Ack=2135142 Win=4162 Len=0 SLE=2138022 SRE=2139462
3141,30.744732,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=1953 Ack=2136582 Win=4162 Len=0 SLE=2138022 SRE=2139462
3142,30.744854,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=2136582 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3143,30.744854,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2139462 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3144,30.74492,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2139462 Win=4162 Len=0
3145,30.744946,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2140902 Win=4162 Len=0
3146,30.745053,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2140902 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3147,30.745154,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=2142342 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]"
3148,30.745189,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2143782 Win=4162 Len=0
3149,30.745332,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=2145222 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3150,30.745385,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 3148#1] 62984  >  443 [ACK] Seq=1953 Ack=2143782 Win=4162 Len=0 SLE=2145222 SRE=2146662
3151,30.745475,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=2146662 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]"
3152,30.745511,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 3148#2] 62984  >  443 [ACK] Seq=1953 Ack=2143782 Win=4162 Len=0 SLE=2145222 SRE=2148102
3153,30.745582,18.64.141.129,10.200.52.16,TCP,1494,[TCP Fast Retransmission] 443  >  62984 [ACK] Seq=2143782 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3154,30.745618,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2148102 Win=4162 Len=0
3155,30.745803,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=2149542 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3156,30.745831,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 3154#1] 62984  >  443 [ACK] Seq=1953 Ack=2148102 Win=4162 Len=0 SLE=2149542 SRE=2150982
3157,30.745957,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=2148102 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3158,30.74599,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2150982 Win=4162 Len=0
3159,30.746323,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2150982 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3160,30.746323,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2152422 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3161,30.746323,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2153862 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3162,30.746398,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2155302 Win=4162 Len=0
3163,30.746491,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=2155302 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]"
3164,30.74652,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2156742 Win=4162 Len=0
3165,30.746832,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2156742 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3166,30.746832,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2158182 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3167,30.746902,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2159622 Win=4162 Len=0
3168,30.747084,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=2161062 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3169,30.747084,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=2159622 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3170,30.747138,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 3167#1] 62984  >  443 [ACK] Seq=1953 Ack=2159622 Win=4162 Len=0 SLE=2161062 SRE=2162502
3171,30.747173,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2162502 Win=4162 Len=0
3172,30.74734,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2162502 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3173,30.74734,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=2163942 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]"
3174,30.747394,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2165382 Win=4162 Len=0
3175,30.747756,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=2169702 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3176,30.747813,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 3174#1] 62984  >  443 [ACK] Seq=1953 Ack=2165382 Win=4162 Len=0 SLE=2169702 SRE=2171142
3177,30.7479,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=2165382 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3178,30.747933,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=1953 Ack=2166822 Win=4162 Len=0 SLE=2169702 SRE=2171142
3179,30.748002,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2171142 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3180,30.748028,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 3178#1] 62984  >  443 [ACK] Seq=1953 Ack=2166822 Win=4162 Len=0 SLE=2169702 SRE=2172582
3181,30.748087,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=2166822 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3182,30.748118,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=1953 Ack=2168262 Win=4162 Len=0 SLE=2169702 SRE=2172582
3183,30.748222,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=2172582 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]"
3184,30.748246,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 3182#1] 62984  >  443 [ACK] Seq=1953 Ack=2168262 Win=4162 Len=0 SLE=2169702 SRE=2174022
3185,30.748412,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=2168262 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3186,30.748472,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2174022 Win=4162 Len=0
3187,30.748664,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2174022 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3188,30.748999,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2175462 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3189,30.748999,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2176902 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3190,30.748999,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2178342 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3191,30.749062,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2179782 Win=4162 Len=0
3192,30.749427,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2179782 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3193,30.749427,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=2181222 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]"
3194,30.749427,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2182662 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3195,30.749483,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2184102 Win=4162 Len=0
3196,30.74957,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=2185542 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3197,30.749603,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 3195#1] 62984  >  443 [ACK] Seq=1953 Ack=2184102 Win=4162 Len=0 SLE=2185542 SRE=2186982
3198,30.749662,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=2184102 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3199,30.749698,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2186982 Win=4162 Len=0
3200,30.750027,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=2188422 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3201,30.750027,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=2186982 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3202,30.750027,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=2189862 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]"
3203,30.750075,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 3199#1] 62984  >  443 [ACK] Seq=1953 Ack=2186982 Win=4162 Len=0 SLE=2188422 SRE=2189862
3204,30.750105,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2189862 Win=4162 Len=0
3205,30.750122,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2191302 Win=4162 Len=0
3206,30.750463,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2191302 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3207,30.75056,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2192742 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3208,30.750588,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2194182 Win=4162 Len=0
3209,30.750661,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=2197062 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3210,30.750695,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 3208#1] 62984  >  443 [ACK] Seq=1953 Ack=2194182 Win=4162 Len=0 SLE=2197062 SRE=2198502
3211,30.750806,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=2194182 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3212,30.75084,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=1953 Ack=2195622 Win=4162 Len=0 SLE=2197062 SRE=2198502
3213,30.750906,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=2195622 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3214,30.750933,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2198502 Win=4162 Len=0
3215,30.751111,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=2198502 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]"
3216,30.751237,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2199942 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3217,30.751279,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2201382 Win=4162 Len=0
3218,30.751451,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2201382 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3219,30.751451,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2202822 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3220,30.751516,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2204262 Win=4162 Len=0
3221,30.751865,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2204262 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3222,30.751865,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2205702 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3223,30.751865,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=2207142 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]"
3224,30.751947,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2208582 Win=4162 Len=0
3225,30.752027,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2208582 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3226,30.752054,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2210022 Win=4162 Len=0
3227,30.752354,18.64.141.129,10.200.52.16,TCP,1494,"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=2211462 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]"
3228,30.752398,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 3226#1] 62984  >  443 [ACK] Seq=1953 Ack=2210022 Win=4162 Len=0 SLE=2211462 SRE=2212902
3229,30.75246,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=2210022 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3230,30.752497,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2212902 Win=4162 Len=0
3231,30.752692,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=2214342 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3232,30.752723,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 3230#1] 62984  >  443 [ACK] Seq=1953 Ack=2212902 Win=4162 Len=0 SLE=2214342 SRE=2215782
3233,30.752827,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=2212902 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3234,30.75286,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2215782 Win=4162 Len=0
3235,30.753067,18.64.141.129,10.200.52.16,TCP,1110,"443  >  62984 [PSH, ACK] Seq=2215782 Ack=1953 Win=517 Len=1056 [TCP segment of a reassembled PDU]"
3236,30.804982,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2216838 Win=4158 Len=0
3237,30.884007,18.64.141.129,10.200.52.16,TCP,1494,"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=2218278 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]"
3238,30.884007,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=2216838 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3239,30.88408,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 3236#1] 62984  >  443 [ACK] Seq=1953 Ack=2216838 Win=4158 Len=0 SLE=2218278 SRE=2219718
3240,30.884133,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2219718 Win=4162 Len=0
3241,30.884215,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2219718 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3242,30.884215,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=2221158 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]"
3243,30.884256,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2222598 Win=4162 Len=0
3244,30.906815,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2222598 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3245,30.906815,18.64.141.129,10.200.52.16,TCP,1494,"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=2225478 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]"
3246,30.906815,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=2224038 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3247,30.906815,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=2226918 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
3248,30.906941,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=1953 Ack=2224038 Win=4162 Len=0 SLE=2225478 SRE=2226918
3249,30.906994,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2226918 Win=4162 Len=0
3250,30.907016,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=1953 Ack=2228358 Win=4162 Len=0
